id,order_id,order_date,customer_id,product_name,category_name,quantity,unit_price,line_total
14655,4143,2025-07-11T15:09:10,111,Español Plus,Impresoras,1,1584.57,1584.57
18799,5321,2025-07-11T18:07:02,131,Fuerza Essential,Auriculares,3,1077.06,3231.18
400,122,2025-07-11T18:31:34,215,Materia Max,Redes,3,892.32,2676.96
401,122,2025-07-11T18:31:34,215,Nivel Ultra,Altavoces,3,1266.45,3799.3500000000004
402,122,2025-07-11T18:31:34,215,Asunto Lite,Ratones,2,848.9,1697.8
403,122,2025-07-11T18:31:34,215,Duda Plus,Portátiles,3,1724.79,5174.37
404,122,2025-07-11T18:31:34,215,Tendrá Pro,Auriculares,2,1755.3,3510.6
18511,5240,2025-07-11T19:45:29,76,Ninguna Max,Software,1,517.22,517.22
18512,5240,2025-07-11T19:45:29,76,Nuevos Lite,Monitores,3,1076.36,3229.08
18513,5240,2025-07-11T19:45:29,76,Aquí Max,Ratones,2,914.84,1829.68
18514,5240,2025-07-11T19:45:29,76,Valores Air,Auriculares,1,771.25,771.25
18515,5240,2025-07-11T19:45:29,76,Abril Max,Almacenamiento,3,37.2,111.60000000000001
18516,5240,2025-07-11T19:45:29,76,Superior Essential,Almacenamiento,2,67.44,134.88
1312,381,2025-07-12T01:32:25,62,América X,Componentes,3,1775.64,5326.92
1313,381,2025-07-12T01:32:25,62,Medios Z,Smartphones,2,1460.85,2921.7
19708,5586,2025-07-12T06:35:22,53,Cuatro Z,Smartphones,3,977.11,2931.33
11663,3307,2025-07-12T16:55:39,231,Doctor X,Ratones,1,285.35,285.35
11664,3307,2025-07-12T16:55:39,231,Cómo Lite,Accesorios,1,1961.82,1961.82
16358,4619,2025-07-13T03:10:27,221,Futuro Max,Portátiles,3,1946.49,5839.47
5629,1599,2025-07-13T13:44:10,134,Otros Max,Componentes,1,1892.48,1892.48
5630,1599,2025-07-13T13:44:10,134,Dios Z,Teclados,2,993.8,1987.6
5631,1599,2025-07-13T13:44:10,134,Existencia Lite,Ratones,3,1907.32,5721.96
8765,2489,2025-07-13T14:02:38,40,Entonces Z,Accesorios,3,1940.2,5820.6
8766,2489,2025-07-13T14:02:38,40,Persona Z,Auriculares,3,852.91,2558.73
8767,2489,2025-07-13T14:02:38,40,Función Lite,Accesorios,3,927.68,2783.04
3440,974,2025-07-14T03:40:22,8,Puerta Air,Accesorios,3,1337.0,4011.0
3441,974,2025-07-14T03:40:22,8,Partido Z,Portátiles,1,532.85,532.85
18966,5368,2025-07-14T10:55:44,244,Artículo Lite,Accesorios,3,1803.4,5410.200000000001
18967,5368,2025-07-14T10:55:44,244,Vuelta Ultra,Tablets,3,169.41,508.23
2242,639,2025-07-14T14:30:30,153,Actual X,Redes,1,1493.86,1493.86
16958,4801,2025-07-14T16:33:18,224,Lo Elite,Software,3,564.34,1693.02
16959,4801,2025-07-14T16:33:18,224,Tipos Max,Redes,1,262.24,262.24
16960,4801,2025-07-14T16:33:18,224,Aunque Z,Monitores,3,1659.12,4977.36
16961,4801,2025-07-14T16:33:18,224,Total Elite,Smartphones,3,1070.08,3210.24
16962,4801,2025-07-14T16:33:18,224,Haber Ultra,Auriculares,1,1890.64,1890.64
16963,4801,2025-07-14T16:33:18,224,M Essential,Software,1,1748.47,1748.47
10733,3048,2025-07-15T02:17:13,137,Existencia Lite,Ratones,2,1907.32,3814.64
10734,3048,2025-07-15T02:17:13,137,Eran Elite,Redes,3,71.98,215.94
18663,5285,2025-07-15T08:10:29,230,Cinco Air,Tablets,2,39.36,78.72
18664,5285,2025-07-15T08:10:29,230,Peso Plus,Cámaras,1,185.37,185.37
18665,5285,2025-07-15T08:10:29,230,Muchas Z,Componentes,2,749.22,1498.44
17366,4914,2025-07-15T08:47:08,71,Una Max,Auriculares,1,671.04,671.04
17367,4914,2025-07-15T08:47:08,71,Mantener Elite,Ratones,2,110.06,220.12
17368,4914,2025-07-15T08:47:08,71,Exterior Plus,Teclados,2,1842.32,3684.64
17369,4914,2025-07-15T08:47:08,71,Unos Elite,Auriculares,1,1878.46,1878.46
4357,1231,2025-07-16T09:56:43,186,Dónde Plus,Componentes,2,288.15,576.3
4358,1231,2025-07-16T09:56:43,186,Encuentra Z,Ratones,1,48.56,48.56
4359,1231,2025-07-16T09:56:43,186,Rey Essential,Almacenamiento,2,465.55,931.1
19422,5500,2025-07-16T11:13:10,25,Padres Z,Ratones,2,1361.48,2722.96
12553,3558,2025-07-16T13:00:36,181,Suelo Essential,Smartphones,3,1112.29,3336.87
15015,4250,2025-07-16T13:54:09,156,Flores Z,Componentes,1,135.79,135.79
15016,4250,2025-07-16T13:54:09,156,No Ultra,Redes,2,673.67,1347.34
15017,4250,2025-07-16T13:54:09,156,Mi Air,Teclados,2,1194.94,2389.88
15018,4250,2025-07-16T13:54:09,156,María Air,Componentes,3,1678.28,5034.84
15019,4250,2025-07-16T13:54:09,156,Fuerza Essential,Auriculares,2,1077.06,2154.12
15020,4250,2025-07-16T13:54:09,156,Principal Max,Altavoces,2,310.2,620.4
16072,4536,2025-07-16T14:34:09,87,Juicio X,Ratones,2,974.34,1948.68
16073,4536,2025-07-16T14:34:09,87,Salida Lite,Accesorios,2,973.83,1947.66
16074,4536,2025-07-16T14:34:09,87,Va Pro,Cámaras,2,109.02,218.04
798,232,2025-07-16T17:04:42,16,Jamás Lite,Componentes,1,467.93,467.93
799,232,2025-07-16T17:04:42,16,Presenta Ultra,Redes,1,130.48,130.48
800,232,2025-07-16T17:04:42,16,Tema Max,Software,3,129.35,388.04999999999995
801,232,2025-07-16T17:04:42,16,Trata Max,Software,2,1692.28,3384.56
802,232,2025-07-16T17:04:42,16,Miedo Elite,Altavoces,1,1665.07,1665.07
4581,1295,2025-07-17T18:07:31,3,Hijo X,Software,3,1160.05,3480.1499999999996
4582,1295,2025-07-17T18:07:31,3,Unos Elite,Auriculares,2,1878.46,3756.92
4583,1295,2025-07-17T18:07:31,3,Explicó Essential,Cámaras,3,1530.67,4592.01
4584,1295,2025-07-17T18:07:31,3,Distintos Ultra,Impresoras,2,536.64,1073.28
4585,1295,2025-07-17T18:07:31,3,Proyectos Essential,Impresoras,1,838.18,838.18
8410,2384,2025-07-18T01:51:32,231,Busca Ultra,Portátiles,2,1873.93,3747.86
20955,5952,2025-07-18T04:33:35,187,Por Pro,Software,2,1656.55,3313.1
7917,2243,2025-07-18T06:42:43,143,Viaje Max,Ratones,2,935.41,1870.82
845,246,2025-07-18T07:42:28,43,Construcción Essential,Portátiles,1,808.31,808.31
846,246,2025-07-18T07:42:28,43,Habría X,Teclados,1,1542.38,1542.38
8166,2316,2025-07-19T07:27:29,91,Asociación Z,Impresoras,1,1654.99,1654.99
8167,2316,2025-07-19T07:27:29,91,Tipos Max,Redes,1,262.24,262.24
8168,2316,2025-07-19T07:27:29,91,Qué Ultra,Almacenamiento,2,1960.68,3921.36
8169,2316,2025-07-19T07:27:29,91,Aparece Ultra,Altavoces,1,1954.95,1954.95
8170,2316,2025-07-19T07:27:29,91,México Lite,Software,1,866.09,866.09
8171,2316,2025-07-19T07:27:29,91,Todo Essential,Auriculares,2,540.93,1081.86
10286,2927,2025-07-19T07:52:34,24,Piel Ultra,Accesorios,1,1842.64,1842.64
10287,2927,2025-07-19T07:52:34,24,Hijo X,Software,1,1160.05,1160.05
10288,2927,2025-07-19T07:52:34,24,Camino X,Accesorios,1,368.3,368.3
10289,2927,2025-07-19T07:52:34,24,Resultados Ultra,Auriculares,1,1311.4,1311.4
11040,3133,2025-07-19T16:09:50,249,Social Elite,Almacenamiento,1,1894.64,1894.64
11041,3133,2025-07-19T16:09:50,249,Amigos Elite,Teclados,3,445.48,1336.44
11042,3133,2025-07-19T16:09:50,249,Conjunto Elite,Teclados,3,776.53,2329.59
11043,3133,2025-07-19T16:09:50,249,Pese Z,Software,1,1846.73,1846.73
11044,3133,2025-07-19T16:09:50,249,Sector Elite,Monitores,1,901.86,901.86
13202,3739,2025-07-19T18:04:03,163,Respuesta Air,Componentes,2,1926.15,3852.3
13203,3739,2025-07-19T18:04:03,163,Necesidad Air,Accesorios,3,723.33,2169.9900000000002
13204,3739,2025-07-19T18:04:03,163,Éste Essential,Impresoras,3,599.52,1798.56
4734,1340,2025-07-20T07:29:22,244,Sola Air,Redes,3,731.74,2195.2200000000003
4735,1340,2025-07-20T07:29:22,244,Ya X,Teclados,2,810.77,1621.54
6266,1775,2025-07-20T08:48:46,83,Color Essential,Accesorios,2,1067.01,2134.02
6267,1775,2025-07-20T08:48:46,83,Queda Lite,Portátiles,3,319.39,958.17
6268,1775,2025-07-20T08:48:46,83,Sabe Ultra,Redes,2,983.79,1967.58
6269,1775,2025-07-20T08:48:46,83,Joven Lite,Impresoras,1,100.57,100.57
6270,1775,2025-07-20T08:48:46,83,Necesidad Air,Accesorios,3,723.33,2169.9900000000002
6271,1775,2025-07-20T08:48:46,83,Toda X,Componentes,2,797.64,1595.28
5544,1573,2025-07-20T09:48:28,110,Primer Ultra,Almacenamiento,3,1041.68,3125.04
5545,1573,2025-07-20T09:48:28,110,Materia Max,Redes,2,892.32,1784.64
14178,4010,2025-07-20T11:08:11,247,Pacientes Pro,Portátiles,2,716.98,1433.96
13896,3933,2025-07-20T12:05:40,234,Cinco Air,Tablets,2,39.36,78.72
13897,3933,2025-07-20T12:05:40,234,Función Lite,Accesorios,2,927.68,1855.36
13898,3933,2025-07-20T12:05:40,234,Defensa Elite,Accesorios,3,1413.39,4240.17
13899,3933,2025-07-20T12:05:40,234,Produce Lite,Redes,1,1047.68,1047.68
13900,3933,2025-07-20T12:05:40,234,Tuvo Ultra,Cámaras,2,656.28,1312.56
13901,3933,2025-07-20T12:05:40,234,Técnica Max,Redes,1,1740.68,1740.68
5876,1669,2025-07-20T16:45:33,155,Atrás Lite,Altavoces,2,480.17,960.34
5877,1669,2025-07-20T16:45:33,155,Todos Lite,Cámaras,3,797.57,2392.71
5878,1669,2025-07-20T16:45:33,155,Deja Plus,Almacenamiento,2,615.13,1230.26
8212,2326,2025-07-20T20:40:05,215,Seguro Z,Auriculares,2,1343.11,2686.22
8213,2326,2025-07-20T20:40:05,215,Base Air,Auriculares,1,1109.51,1109.51
16638,4704,2025-07-20T23:35:45,175,Términos Essential,Accesorios,1,1742.96,1742.96
16639,4704,2025-07-20T23:35:45,175,Quizá Essential,Accesorios,1,1706.15,1706.15
5417,1533,2025-07-21T00:18:19,244,Fuerza Essential,Auriculares,3,1077.06,3231.18
17118,4846,2025-07-21T01:21:19,118,Fueron Max,Ratones,3,905.63,2716.89
17119,4846,2025-07-21T01:21:19,118,Buenos X,Smartphones,2,1382.83,2765.66
17120,4846,2025-07-21T01:21:19,118,Base Air,Auriculares,1,1109.51,1109.51
17121,4846,2025-07-21T01:21:19,118,Mano Z,Componentes,2,1276.86,2553.72
17122,4846,2025-07-21T01:21:19,118,Habla Pro,Tablets,2,248.56,497.12
676,195,2025-07-21T04:42:28,70,Semana Essential,Componentes,3,1258.63,3775.8900000000003
677,195,2025-07-21T04:42:28,70,Está Pro,Accesorios,1,1147.87,1147.87
678,195,2025-07-21T04:42:28,70,Entrada X,Impresoras,2,1508.05,3016.1
1556,450,2025-07-21T14:19:31,139,Puntos Max,Monitores,3,980.21,2940.63
1557,450,2025-07-21T14:19:31,139,Flores Z,Componentes,3,135.79,407.37
1558,450,2025-07-21T14:19:31,139,Ejemplo Lite,Cámaras,3,71.0,213.0
1559,450,2025-07-21T14:19:31,139,Datos Z,Monitores,3,1700.65,5101.950000000001
1560,450,2025-07-21T14:19:31,139,Grande Pro,Accesorios,3,1740.69,5222.07
561,164,2025-07-21T16:15:48,137,Viejo Plus,Tablets,2,1937.72,3875.44
562,164,2025-07-21T16:15:48,137,Uno Pro,Altavoces,3,1052.89,3158.67
563,164,2025-07-21T16:15:48,137,Prensa Air,Teclados,2,1697.54,3395.08
564,164,2025-07-21T16:15:48,137,Naturaleza Air,Almacenamiento,2,995.97,1991.94
565,164,2025-07-21T16:15:48,137,Material Pro,Altavoces,3,310.4,931.1999999999999
10033,2848,2025-07-22T02:57:07,141,Nada Pro,Componentes,1,1148.12,1148.12
10034,2848,2025-07-22T02:57:07,141,Doctor X,Ratones,3,285.35,856.0500000000001
10035,2848,2025-07-22T02:57:07,141,Objetivo Air,Smartphones,1,144.12,144.12
10036,2848,2025-07-22T02:57:07,141,Viene Essential,Cámaras,3,236.49,709.47
16228,4581,2025-07-22T12:47:32,181,Finalmente Z,Accesorios,2,984.37,1968.74
16229,4581,2025-07-22T12:47:32,181,Mal X,Smartphones,1,1845.63,1845.63
16230,4581,2025-07-22T12:47:32,181,Tipos Max,Redes,2,262.24,524.48
16231,4581,2025-07-22T12:47:32,181,Negro X,Auriculares,2,692.32,1384.64
16232,4581,2025-07-22T12:47:32,181,Explicó Essential,Cámaras,3,1530.67,4592.01
15849,4476,2025-07-22T17:47:24,135,Hizo Lite,Impresoras,1,572.6,572.6
15850,4476,2025-07-22T17:47:24,135,Casa Elite,Auriculares,3,537.74,1613.22
4848,1376,2025-07-23T02:29:39,43,Porque Ultra,Impresoras,2,573.16,1146.32
4849,1376,2025-07-23T02:29:39,43,Libertad Plus,Auriculares,1,673.77,673.77
4850,1376,2025-07-23T02:29:39,43,General Lite,Teclados,2,734.79,1469.58
17721,5013,2025-07-23T06:57:39,242,Manos Max,Cámaras,2,1843.85,3687.7
17722,5013,2025-07-23T06:57:39,242,Líder Plus,Cámaras,1,395.86,395.86
17723,5013,2025-07-23T06:57:39,242,Medio Ultra,Portátiles,1,1446.95,1446.95
10261,2919,2025-07-23T08:15:21,212,Pequeña Pro,Monitores,1,700.93,700.93
10262,2919,2025-07-23T08:15:21,212,Alguna Ultra,Tablets,1,844.25,844.25
10263,2919,2025-07-23T08:15:21,212,Cabo Elite,Monitores,2,549.11,1098.22
20725,5889,2025-07-23T09:09:25,153,Prensa Air,Teclados,2,1697.54,3395.08
20726,5889,2025-07-23T09:09:25,153,Al Lite,Altavoces,1,1551.17,1551.17
20727,5889,2025-07-23T09:09:25,153,Ex Plus,Accesorios,3,686.34,2059.02
20728,5889,2025-07-23T09:09:25,153,Ayer Essential,Tablets,3,1990.88,5972.64
20729,5889,2025-07-23T09:09:25,153,Título Pro,Almacenamiento,1,822.6,822.6
3737,1054,2025-07-23T13:16:53,130,Pueblo Essential,Tablets,2,131.3,262.6
3738,1054,2025-07-23T13:16:53,130,Sentido X,Altavoces,3,503.0,1509.0
3739,1054,2025-07-23T13:16:53,130,Bastante Air,Portátiles,1,231.54,231.54
3740,1054,2025-07-23T13:16:53,130,Aquellas Plus,Teclados,1,1357.85,1357.85
3741,1054,2025-07-23T13:16:53,130,Acciones Elite,Altavoces,3,1522.15,4566.450000000001
10198,2902,2025-07-23T13:55:52,164,Llegar Ultra,Accesorios,1,101.51,101.51
10199,2902,2025-07-23T13:55:52,164,Poco Lite,Impresoras,2,1817.91,3635.82
14381,4067,2025-07-23T18:36:33,105,Mi Air,Teclados,1,1194.94,1194.94
14382,4067,2025-07-23T18:36:33,105,Nivel Ultra,Altavoces,3,1266.45,3799.3500000000004
14383,4067,2025-07-23T18:36:33,105,Amigos Elite,Teclados,3,445.48,1336.44
14384,4067,2025-07-23T18:36:33,105,Algunos Air,Redes,1,566.67,566.67
14385,4067,2025-07-23T18:36:33,105,Causa Ultra,Componentes,1,1742.08,1742.08
17593,4979,2025-07-23T20:48:05,44,Naturaleza Air,Almacenamiento,2,995.97,1991.94
17594,4979,2025-07-23T20:48:05,44,Partir Air,Portátiles,2,875.17,1750.34
17595,4979,2025-07-23T20:48:05,44,Movimiento Essential,Accesorios,2,605.31,1210.62
17596,4979,2025-07-23T20:48:05,44,Razones Plus,Auriculares,3,1113.65,3340.9500000000003
17597,4979,2025-07-23T20:48:05,44,Hijo X,Software,1,1160.05,1160.05
13020,3692,2025-07-23T22:02:23,136,Por Pro,Software,2,1656.55,3313.1
13021,3692,2025-07-23T22:02:23,136,Diario Essential,Ratones,3,976.42,2929.2599999999998
13022,3692,2025-07-23T22:02:23,136,Arte Plus,Accesorios,1,189.84,189.84
13023,3692,2025-07-23T22:02:23,136,Superior Essential,Almacenamiento,1,67.44,67.44
1963,567,2025-07-23T23:59:24,23,Fuerzas Elite,Monitores,2,1143.99,2287.98
1964,567,2025-07-23T23:59:24,23,Negro X,Auriculares,3,692.32,2076.96
1965,567,2025-07-23T23:59:24,23,Fuera Air,Teclados,1,1142.51,1142.51
9664,2739,2025-07-24T00:48:02,187,Modo Max,Teclados,3,1573.65,4720.950000000001
9665,2739,2025-07-24T00:48:02,187,Formación X,Software,2,1427.17,2854.34
9666,2739,2025-07-24T00:48:02,187,Sangre Air,Redes,2,722.89,1445.78
2416,690,2025-07-24T07:55:11,216,Jorge Max,Smartphones,2,1527.39,3054.78
2417,690,2025-07-24T07:55:11,216,Trabajadores Z,Portátiles,3,1886.38,5659.14
2418,690,2025-07-24T07:55:11,216,Imagen X,Accesorios,1,208.42,208.42
282,86,2025-07-24T08:30:33,240,Él Z,Portátiles,3,148.4,445.20000000000005
11272,3195,2025-07-24T09:34:11,112,Eran Elite,Redes,1,71.98,71.98
11273,3195,2025-07-24T09:34:11,112,Deben Essential,Smartphones,3,1060.06,3180.18
11274,3195,2025-07-24T09:34:11,112,Nuevo X,Ratones,1,1682.6,1682.6
11275,3195,2025-07-24T09:34:11,112,Éste Essential,Impresoras,1,599.52,599.52
9085,2578,2025-07-24T09:45:14,158,Otras Ultra,Accesorios,2,156.98,313.96
9086,2578,2025-07-24T09:45:14,158,Hijos Elite,Portátiles,3,1586.23,4758.6900000000005
9087,2578,2025-07-24T09:45:14,158,Algunos Air,Redes,2,566.67,1133.34
9088,2578,2025-07-24T09:45:14,158,Propio Pro,Tablets,3,270.44,811.3199999999999
9089,2578,2025-07-24T09:45:14,158,Zona X,Monitores,2,498.53,997.06
1390,406,2025-07-24T15:03:20,28,Primer Ultra,Almacenamiento,2,1041.68,2083.36
1391,406,2025-07-24T15:03:20,28,Cine Max,Auriculares,3,705.81,2117.43
1392,406,2025-07-24T15:03:20,28,Carlos Pro,Monitores,3,161.22,483.65999999999997
1393,406,2025-07-24T15:03:20,28,Pensar X,Ratones,3,1810.62,5431.86
1394,406,2025-07-24T15:03:20,28,Entre Essential,Auriculares,3,1197.17,3591.51
1395,406,2025-07-24T15:03:20,28,Asunto Lite,Ratones,1,848.9,848.9
5077,1435,2025-07-25T16:26:45,25,Tuvo Ultra,Cámaras,1,656.28,656.28
5078,1435,2025-07-25T16:26:45,25,Qué Ultra,Almacenamiento,2,1960.68,3921.36
5079,1435,2025-07-25T16:26:45,25,Contenido Pro,Portátiles,3,585.87,1757.6100000000001
5080,1435,2025-07-25T16:26:45,25,Tarde Lite,Auriculares,3,1925.43,5776.29
5081,1435,2025-07-25T16:26:45,25,Diferentes Ultra,Monitores,2,1445.35,2890.7
9542,2705,2025-07-25T16:54:19,35,Opinión Lite,Auriculares,3,462.91,1388.73
7066,2005,2025-07-25T17:34:23,238,Quien Ultra,Redes,2,1325.49,2650.98
7067,2005,2025-07-25T17:34:23,238,Va Pro,Cámaras,2,109.02,218.04
14979,4239,2025-07-26T00:33:33,197,No Ultra,Redes,1,673.67,673.67
14980,4239,2025-07-26T00:33:33,197,Tribunal Air,Altavoces,1,1019.05,1019.05
14981,4239,2025-07-26T00:33:33,197,Efecto Ultra,Cámaras,2,586.13,1172.26
14982,4239,2025-07-26T00:33:33,197,Río Lite,Impresoras,1,1980.15,1980.15
13831,3916,2025-07-26T04:24:45,76,Hacia Ultra,Altavoces,3,673.38,2020.1399999999999
13832,3916,2025-07-26T04:24:45,76,Sur Max,Componentes,1,1575.15,1575.15
13833,3916,2025-07-26T04:24:45,76,Tenían Air,Accesorios,3,341.06,1023.1800000000001
13834,3916,2025-07-26T04:24:45,76,Lenguaje Pro,Almacenamiento,3,1254.55,3763.6499999999996
13835,3916,2025-07-26T04:24:45,76,Reforma Max,Software,1,179.87,179.87
5753,1638,2025-07-26T05:45:13,86,Larga Elite,Componentes,1,743.48,743.48
5754,1638,2025-07-26T05:45:13,86,Cantidad Elite,Teclados,2,477.38,954.76
5755,1638,2025-07-26T05:45:13,86,Unidad Lite,Smartphones,3,621.94,1865.8200000000002
5756,1638,2025-07-26T05:45:13,86,Participación Z,Smartphones,3,1020.24,3060.7200000000003
5757,1638,2025-07-26T05:45:13,86,Democracia Plus,Ratones,2,1899.72,3799.44
7168,2031,2025-07-26T07:02:13,71,Hubo Max,Ratones,3,448.86,1346.58
7169,2031,2025-07-26T07:02:13,71,Suelo Essential,Smartphones,1,1112.29,1112.29
7170,2031,2025-07-26T07:02:13,71,Casi Elite,Ratones,1,343.89,343.89
7171,2031,2025-07-26T07:02:13,71,Sangre Air,Redes,2,722.89,1445.78
1509,436,2025-07-26T12:37:05,185,Aquellas Plus,Teclados,2,1357.85,2715.7
1510,436,2025-07-26T12:37:05,185,Ir Elite,Almacenamiento,3,1528.58,4585.74
1511,436,2025-07-26T12:37:05,185,Crecimiento X,Portátiles,2,1283.59,2567.18
1512,436,2025-07-26T12:37:05,185,Fiscal Z,Smartphones,3,732.32,2196.96
11439,3246,2025-07-26T16:06:33,230,Tarde Lite,Auriculares,3,1925.43,5776.29
11440,3246,2025-07-26T16:06:33,230,Razones Plus,Auriculares,1,1113.65,1113.65
11441,3246,2025-07-26T16:06:33,230,Voz Plus,Smartphones,1,1871.66,1871.66
11442,3246,2025-07-26T16:06:33,230,Uno Pro,Altavoces,2,1052.89,2105.78
11443,3246,2025-07-26T16:06:33,230,Asunto Lite,Ratones,1,848.9,848.9
11444,3246,2025-07-26T16:06:33,230,Superior Essential,Almacenamiento,2,67.44,134.88
7316,2073,2025-07-26T19:55:10,75,Puso Essential,Auriculares,2,713.81,1427.62
19862,5628,2025-07-26T22:56:50,168,Duda Plus,Portátiles,2,1724.79,3449.58
17462,4939,2025-07-27T02:21:22,80,Pequeña Pro,Monitores,3,700.93,2102.79
17463,4939,2025-07-27T02:21:22,80,Unión Air,Software,1,650.99,650.99
6763,1915,2025-07-27T08:01:16,139,Líder Plus,Cámaras,3,395.86,1187.58
1897,548,2025-07-27T08:43:24,10,Llegar Ultra,Accesorios,3,101.51,304.53000000000003
14780,4181,2025-07-27T13:13:27,108,Encuentra Z,Ratones,3,48.56,145.68
14781,4181,2025-07-27T13:13:27,108,Aún Max,Monitores,1,1761.4,1761.4
14782,4181,2025-07-27T13:13:27,108,Constitución Ultra,Impresoras,2,822.94,1645.88
2666,763,2025-07-27T17:32:41,230,Pueda Plus,Cámaras,1,114.68,114.68
2667,763,2025-07-27T17:32:41,230,Asunto Lite,Ratones,3,848.9,2546.7
2668,763,2025-07-27T17:32:41,230,Reforma Max,Software,1,179.87,179.87
2669,763,2025-07-27T17:32:41,230,Adelante Max,Auriculares,1,623.42,623.42
2670,763,2025-07-27T17:32:41,230,Pedro Plus,Almacenamiento,3,1716.88,5150.64
2671,763,2025-07-27T17:32:41,230,Nuestras Elite,Impresoras,1,687.99,687.99
13619,3854,2025-07-27T19:29:28,13,Fuerza Essential,Auriculares,3,1077.06,3231.18
13620,3854,2025-07-27T19:29:28,13,Has Elite,Accesorios,1,1938.71,1938.71
15769,4457,2025-07-27T20:31:30,23,Distintos Ultra,Impresoras,2,536.64,1073.28
15770,4457,2025-07-27T20:31:30,23,Sino X,Smartphones,2,655.06,1310.12
15771,4457,2025-07-27T20:31:30,23,Precio Lite,Redes,2,253.09,506.18
15772,4457,2025-07-27T20:31:30,23,Madrid Essential,Software,2,1065.8,2131.6
15773,4457,2025-07-27T20:31:30,23,Jamás Lite,Componentes,3,467.93,1403.79
15774,4457,2025-07-27T20:31:30,23,Queda Lite,Portátiles,2,319.39,638.78
9574,2713,2025-07-27T20:36:16,130,Poder X,Monitores,2,450.97,901.94
9575,2713,2025-07-27T20:36:16,130,Quizá Essential,Accesorios,3,1706.15,5118.450000000001
9576,2713,2025-07-27T20:36:16,130,Doctor X,Ratones,3,285.35,856.0500000000001
9577,2713,2025-07-27T20:36:16,130,Persona Z,Auriculares,3,852.91,2558.73
9578,2713,2025-07-27T20:36:16,130,Base Air,Auriculares,1,1109.51,1109.51
14163,4004,2025-07-28T01:37:53,175,Diferentes Ultra,Monitores,3,1445.35,4336.049999999999
12970,3679,2025-07-28T09:21:53,11,Valores Air,Auriculares,1,771.25,771.25
7375,2089,2025-07-28T14:23:24,112,Actual X,Redes,1,1493.86,1493.86
7376,2089,2025-07-28T14:23:24,112,Democracia Plus,Ratones,3,1899.72,5699.16
7377,2089,2025-07-28T14:23:24,112,Haya Max,Redes,2,1771.96,3543.92
7378,2089,2025-07-28T14:23:24,112,Secretario Air,Almacenamiento,3,1194.13,3582.3900000000003
7379,2089,2025-07-28T14:23:24,112,Semanas Max,Tablets,2,507.1,1014.2
11413,3237,2025-07-28T17:58:22,118,Siete X,Altavoces,1,653.17,653.17
11414,3237,2025-07-28T17:58:22,118,Barcelona Elite,Componentes,3,59.79,179.37
11415,3237,2025-07-28T17:58:22,118,Deja Plus,Almacenamiento,1,615.13,615.13
11416,3237,2025-07-28T17:58:22,118,Perdido Max,Teclados,2,154.92,309.84
14891,4216,2025-07-28T23:08:39,182,Hacia Ultra,Altavoces,1,673.38,673.38
13480,3816,2025-07-29T01:58:57,89,Mi Air,Teclados,2,1194.94,2389.88
13481,3816,2025-07-29T01:58:57,89,Curso Plus,Impresoras,2,1867.99,3735.98
9060,2572,2025-07-29T12:16:35,178,Cantidad Elite,Teclados,3,477.38,1432.1399999999999
9061,2572,2025-07-29T12:16:35,178,Pueda Plus,Cámaras,1,114.68,114.68
9062,2572,2025-07-29T12:16:35,178,Joven Lite,Impresoras,1,100.57,100.57
9063,2572,2025-07-29T12:16:35,178,Ocasión Air,Tablets,1,1172.5,1172.5
9064,2572,2025-07-29T12:16:35,178,Última Essential,Smartphones,2,205.84,411.68
3892,1103,2025-07-29T22:29:41,170,Mucho Plus,Teclados,2,1881.11,3762.22
3893,1103,2025-07-29T22:29:41,170,Conjunto Elite,Teclados,3,776.53,2329.59
2516,720,2025-07-29T23:57:35,243,Vuelve Ultra,Tablets,3,537.74,1613.22
2517,720,2025-07-29T23:57:35,243,Salud X,Redes,3,1198.31,3594.93
2518,720,2025-07-29T23:57:35,243,Relación Essential,Accesorios,1,559.72,559.72
72,24,2025-07-30T02:24:37,78,Líder Plus,Cámaras,3,395.86,1187.58
73,24,2025-07-30T02:24:37,78,Mayoría Air,Auriculares,2,331.54,663.08
74,24,2025-07-30T02:24:37,78,Entrar X,Altavoces,3,1765.27,5295.8099999999995
20276,5750,2025-07-30T03:25:09,245,Partir Air,Portátiles,2,875.17,1750.34
8639,2454,2025-07-30T03:46:16,94,Plan Z,Auriculares,2,1852.26,3704.52
8640,2454,2025-07-30T03:46:16,94,Siete X,Altavoces,1,653.17,653.17
8815,2503,2025-07-30T10:15:46,95,Señaló Ultra,Auriculares,1,1023.71,1023.71
8816,2503,2025-07-30T10:15:46,95,Centro Ultra,Portátiles,3,1885.43,5656.29
8817,2503,2025-07-30T10:15:46,95,Algunos Air,Redes,3,566.67,1700.0099999999998
8818,2503,2025-07-30T10:15:46,95,Problema Lite,Teclados,2,890.71,1781.42
8819,2503,2025-07-30T10:15:46,95,Corazón Plus,Monitores,2,1594.48,3188.96
8820,2503,2025-07-30T10:15:46,95,Tampoco X,Portátiles,3,327.71,983.1299999999999
4987,1415,2025-07-30T10:19:22,140,Adelante Max,Auriculares,2,623.42,1246.84
4988,1415,2025-07-30T10:19:22,140,Calle Plus,Monitores,3,1896.63,5689.89
4989,1415,2025-07-30T10:19:22,140,Llevar X,Impresoras,3,440.6,1321.8000000000002
4990,1415,2025-07-30T10:19:22,140,Rey Essential,Almacenamiento,3,465.55,1396.65
